review_id,review_rating,review
8598,2,lots of problems the top of the tripod doesnt tighten in all dimensions so the head can flop down i might be able to make a shim to take up the space of screw head that doesnt touch the tripod the vac supply does not power the chronograph just the useless led sunshades no way the loose tripod can stabilize the head with the weight of the 2 power lines hanging from the top the phono cable ends are too thick to fit through typical phone case then after i took my case off the app saw the cord connection but made no connection to the chronograph the case zipper opens under the handle and is too small to quicklycomfortably repack everythingthe only thing that worked was the chronograph and velocity display all other features failedif theres a cheap knockoff with no features go for that
8599,2,power adapter ysplitter failed after second use theres a ysplitter that supplies power to both of the hood lights from the battery pack or ac adapter theres a pushbutton switch on this adapter that failed after my second time using the hood lightsi spoke with caldwell customer support but they were not able to provide me with a replacement ysplitter power cable they dont stock them below is the message i just sent themcaldwell may want to consider sourcing a different ysplitter one without a pushbutton switch for inclusion with your chronograph the chronograph works fine but it needs the hood lights turned on for it to work in lower light situations and without a working y adapter thats not possible its kind of a shame that the whole product is negatively effected based on a low quality part that probably costs less than a dollar
8600,2,dont spend your money on this theres a lot to dislike about this chrono first the tripod isnt even a joke its just an insult theyd be much better off giving us a marshmallow to put the chronograph on top of second the wiring arrangement for the illuminated sky screens leaves a lot to be desired its hard to keep the wires out of the way and frustratingly the cable is just a bit too short to reach the ground when the chrono is at shooting height so it dangles in mid air finally the chrono is incredibly unreliable in 2 days of using it i never got it to capture more than one shot out of ever 10 and im not sure it ever gave me a single correct velocity it would alternate between impossibly low speeds for a supersonic round like 300fps and then the next time it caught a shot itd read 40000fpsuseless
8601,2,muy buen producto pero cero preocupacion en embalaje el producto cumple lo que senala pero no hubo preocupacion alguna por embalarlo le colocan 2 cinta adhesiva en las tapas de la misma caja y lo enviaron la caja llego muy golpeada pense que no funcionaria el chronola satisfaccion del cliente a parte de recibir lo que compro esta en estos pequenos detalles no compraria de nuevo porque me arriesgo a que el chrono llegue malo
8602,2,although i paid for a new one the box although i paid for a new one the box arrived clumsily sealed with clear tape ie this was somebodys returned unit being resold as newand surprise surprise it doesnt work itll come on and go through its startup sequence but the sensors couldnt detect a cannonball fancy ir kit and everything the caldwell smartphone app also will not detect the unit im guessing it got dropped somewhere along the linei will be contacting the company and see if i can get anything from this disaster
8606,3,cant beat chrony i bought this to help in developing handloaded ammo it is not very stable a light breeze blew it over and bent one of the shade rods it would only read about half the shots so not very consistant if you buy this i hope you dont need replacement parts that bent rod took 3 months before i got an empty package because they packed it wrong and the rod poked through and got lost somewhere first impression was it looked great and i had high hopes because of the caldwell branding but soon turned to disappointment my 30 year old chrony outperformed this easily
8607,3,the jury is still out i am giving it 3 stars for now i received it yesterday and upon using it found that it doesnt work with my samsung galaxy 5 phone or my older ipad this was the main reason i purchased it the main unit does show velocities on its internal screen but this information doesnt record in the app on the phone or ipad i have tried the various fixes found in reading other posted reviews both on the internet and amazon and so far nothing has worked i have a message into caldwell to see if a solution can be reached it seems like if i can get both the unit and the apps to hook up it will be a great little unit as the app captures a lot of necessary information if this happens i will reevaluate my rating and supply additional information on how to fix the problem to other potential buyers
8608,3,good idea not so good followthrough priced right but using the app has been problematic out of three times using mine the application failed to record my shots 2 of the 3 times which resulted in no information stored given the data is recorded in the app the concept is excellent however the fact that there is no way to obtain past data if it fails is a problem yes you can handwrite each measurement but im willing to bet your considering purchasing this unit because of its features such as the appthis is a pass as far as im considered the concept is excellent however the lack of troubleshooting options and squishy hardware its not worth it to me
8609,4,line it up properly dont shoot it its a little time consuming to set up but works well
8612,4,very good reasonably priced this chronograph is much better than the one it is replacing registers very nearly 100 of the shots across the sensors my old one caught 50 on a good day shot readings seem to be accurate once i figured out how to use the app to record shot strings on my cableconnected iphone thats a great feature bluetooth would be nice but i can live with the cable for the price my only issue is the onoff switch slides too easily and turns on inadvertently during storage andor transport leaving one with a drained battery the fact that theres room to have a spare battery onboard is a life saver the switch issue is easily managed by remembering to disconnect the battery when done would recommend to a friend
8615,4,pretty good indoors i tried this one and returned it after trying it at an indoor range but it did work i decided on a different model by this company with this one i got a few errors here and there indoors where it didnt record a shot not many issues but a few i can still recommend it for the price but if your budget allows consider the caldwell g2 for indoor use under halogen lights if your budget is more on this price range it should work pretty well missing only a few every now and then
8616,4,good but has some drawbacks works good and connected to my iphone without incident displays all relevant info and this can be emailed as a spreadsheet to use for review or filingfor this price range the screen should have backlighting as it is impossible to see the readings indoors where all other lights nearby must be turned off i had to use an incandescent spot some distance away to read the numbers onoff switch is difficult to use as the detent is too heavy a rockertoggle type would work much better in my opinion overall plastic construction not something youd want to drop or fall over overpriced for this reason
8620,5,this is the chrono to get not the g2 i do a lot of testing for my hunting setups and up to this point was exclusively using a caldwell g2 which i also bought on amazonbesides recording your numbers via bluetooth the orignal chronograph this one is head and shoulders above the updated g2not only is the original caldwell more accurate though they claim its the same processor it is more consistentthe g2 will give you lower figures indoors despite multiple attempts at lighting changes the original just needs the sunshade light turned on and thats itmy g2 will now be going in the garbage where it belongs
8623,1,returning excited to try this based on other reviews loaded it with norma202 and the silver tube immediately clogged i have had problems with static in the past so i grounded the entire unit and wiped it down with dryer sheetscouldnt get any grains to come through then i removed the tube and tried hot water then ultrasonic with dawn solution even once i got the tube cleared and completely dry no powder would flow im back to scooping until i can find a better trickler i have not had much luck with fa stuff
8629,3,good product good product but the tube was bent when i got it
8630,3,chinese made overpriced for being made in china
8636,4,powder sticks to the coating thus hard to switch powders i like the weighted bottom which is why i bought this over the hornady however even after cleaning with break cleaner or gun cleaner powder is still sticking the the trickler under the metal bar which changing powders i have to blow it out with an air compressor to clean itoutside of that i trickle imr 4064 long grains and hodegons titegroup small flakes with no issues with accuracy the imr 4064 because of its shape i have to use tweezers to get the last 1 piece 002 gn the trickler sometimes drops 24 pieces
8637,4,trickle with confidence this is a great powder trickler it works wonderfully when trying to squeeze twist out that last tenth of a grain needed to get the exact amount on your scale its extremely solid and has enough heft to it to keep it where you need it i like the little post on the turning handle its there that one is able to store the little rubber end cap that comes with the unit this small cap is a real plus when it is put on the muzzle end it keeps things neat when not in use and aids in cleaning any left over powder out of the trickler if i ever lose that cap i wonder if i can find an adequate replacementthe only fault i have with the item is that mine came with a big chip at the mouth it looks like it may have been dropped in production and slipped by quality control if there is such a thing
8638,4,hefty and solid device very well made and heafty i particularly like the rubber cap in that i needed just a bit more height to clear the pan on my dillon scale and i was able to fit several large washers inside the cap to raise the trickler to just the right height while it remained stable i only took off one star because the photo is a bit misleading in that the tricker tube does not angle down as it appears in the photo but is actually horizontal with no down slope
8639,4,impressed with product im new to reloading and this is my first only tumbler its heavy and the rubber base keeps it stationary and with the rubber base it can be tilted to facilitate the gravity flow of the powder so i am totally pleased with the quality and function of this tumblerupdate since my original review i have found that while i still think this is a quality item i find that i have little or no use for it and prefer to simply sift powder into the scale pan this proves to be faster for me ymmv
8642,5,solid ive used some fine powder and some pretty large grain powder through this and it all has worked great for the money i would think this is the best one it seems like its made out of plastic in the pictures but when you get it youll be very surprised by the sheer weight of it also like that it includes the two caps so you dont have to keep opening up your powder exposing it to moisture i feel like you could buy this and not have to buy another one in your lifetime i highly recommend it
8643,5,great powder trickler i use this all the time reloading now it is need in my system
8644,5,franklin powder trickler works great speeds up the loading process
8646,5,great reloading bench addition this is one kick butt powder trickler its solid as a rock meaning well made and heavy it has a good height that works well with most powder scales and is easy to use im using it for my rifle reloads and this trickler will drop whatever powder you are using and do it very precisely i use mostly stick powders for my rifle loads and it will drop as little as one stick at a time frankford arsenal did a great job on this trickler and at a very good price im not sure how i managed without one
8647,1,just slides around everything has black sludge i bought this tumbler to use for my jewelry business and since it is small to use in rv workshop but i needed a smaller tumbler at home so i started using this one and as many people have stated the stainless steel media and jewelry items dont tumble they just slide around the sides it most definitely needs an agitator each time i use it i use clean media clean jewelry pieces and a burnishing liquid but my silver jewelry is coming out with a black oily sludge on the items i released everything even the tumbler tub but again i got black sludge after 1 hour i have 2 large arsenal tumblers and they are amazing tumblers but this one is crap i have contacted frankford arsenal multiple times but all i get is an automated email there is no support from the company after buying their product i will never order from them
8649,1,this unit is not as strong as the larger model stay away product is not worth your time or money this product has a weaker motor then the larger unit by frankford arsenal it doesnt spin fast enough to polish brass correctly with stainless steel pans brass got weird hot spots on it where it lays in the bottom of the tumblr as its running and slides against the pens and the plastic interior causing wear marks on the brass the brass container that rotates on the machine does not have the rubber lining that the larger unit from frankford arsenal does which causes it to not tumble just sit in the bottom of the container and slide which causes the wear on the brass i put a hundred pieces of 223 remington in it tumbled it for an hour and it came out tiger striped with hot spots all over the brass totally ruining it highly recommend that you go with the larger unit and not this smaller weaker unit
8650,1,i must of got a lemon i tried tumbling 250 357 cases it ran for a few minutes and quit the unit was hot so i let it cool and reduced the load ran it again and it quit after a few minutes reduced the load one more time and it still quit after a few minutes i then ran the unit with only the empty tumbler and it still quiti decided that i would replace it with the same model the next day i checked on the status of the replacement and it showed that the new unit would not arrive for 15 months not acceptable it did not state this when i requested a replacement i have since canceled the replacement and will get a refund
8652,2,not usable as delivered well it arrived today could hear something rattling turned it on anyway making funny noises shook it gently and a big mass was banging around inside i took off the bottom plate and found the entire motorfan assembly not attached to anything mounted that up to match with gear to spin the wheels to rotate drum spun the fan and it was hitting on a screw not spun down tried to tighten it it just spun tried to take the screw out and couldnt just spun in place very odd not sure what chineeese screw does that put the bottom plate on and tested it out works fine now you can barely hear the fan scraping over the bolt head its okif you order just have some fixit sticks on hand lol
8653,2,motor died i ordered this as my first rotary tumbler i reload in small batches so this seemed like it would work i tossed in 115 308win cases and a couple handfuls of mixed pistol to get me to the recommend 150 pieces things started of well then about 20 minutes in it died the motor hums but will not spin the rollers let alone the drum i tried getting in touch with fa but did not hear back i am asking amazon for an exchange hopefully this one will work properly
8654,2,not worth the price for the size and way it funtions first took for ever to get was supposed to be a week but took 3 day before they even shopped when i got i tried it out didnt work filled with stainless steel pins and 300 round of 9mm it twould spin free had to dont by hand it would go for a few revelation then stop kept doing it by hand it finally started i looked at some fourms they said the pins settle so i will try again and see if it gets better
8655,1,broke on first use was happy to get a this in the mail so i could stop using an old noodle strainer to separate my brass from media put this together and when trying to pull the rubber latch over the plastic catch the plastic catch broke there is still barely enough lip for the rubber latch to hang on to and stay closed as long as it is empty but when i tried to spin it the square box is so flimsy that it bows in touching the round tumbler so i cannot even spin it freely big piece of junk i should have just went with a better product guess i can use the bottom of the square box for a tiny trash can in the reload room since i cannot use it for anything else
8657,1,like many others plastic latch broke on 1st use since many had same problem i copied their comments and added picsthe latch and guides immediately broke plastic is too flimsybrittle to handle the tension from the hard rubber latch one side survived and only need one guide so i went ahead and am using it am a little disappointed however frankford armory is supposed to be reputable reloading accessory companyone latch held to finish batch guess its shoestring to keep it closed from nowonthere are so many options to latch this thing hard to believe theyre keeping a failed design
8658,1,disappointed i have used this media separator about 7 times now and the locking rubber belt that us used to secure the 2 pieces together need to attach to 2 plastic hooks the belt was extremely tight and i though so from the start but figured this was done for a reason one of the plastic hooks broke and now i con only rotate it in one direction i would think that for the price that this is they would have come up with a way to secure the 2 pieces together a better way pretty disappointed in this item
8659,1,do not buy cheap it broke after two usages
8660,3,bigger is better so i have the larger one of these tumblers and tumble alot of brass i purchased this smaller one to handle smaller batches of brass that would not tumble well along with other calibers i have not tumbled large batches in yhis yet and may have better results but on smaller runs 100 pieces they get caught in the drive ring that runs on the wheels and do not tumble just slide this unit rotates slower than the large one as well but im sure the sliding and not tumbling is more of a factor in the results im getting between the two units ill try adding a hard rubber ball maybe and see if that will knock em out of the groove so they tumblethe brass comes out good enough for reloading but the bigger unit makes the brass as shiny or shiner than factory loaded brass
8662,3,nice for small batches with modification im new to reloading and the idea to clean brass cases with a wet media was appealing got this smaller version as i dont have large batches less than 300 cases of 223 or 500 cases of pistol brass first few batches didnt tumble well and media pins would collect in the grooves that ride on the wheels and the cases would slide on the smooth tumbler surface several others have commented on this and suggested a mod to agitate the cases for better tumbling with the pins a simple h bracket that fits in the hex grooves of the tumbler body forces the brass and pins to tumble during rotation used a cheap plastic cutting board from the big w and a scroll saw to cut the pattern than filed and sanded to fit tightly first batch using the mod cleaned better in less time
8663,2,good concept but very poor execution the plastic on this is so weak that the microscopic plastic bits that hold the rubber latch on broke the first time i used it in addition the enclosure allows media to escape because it flexes so much while being used i was tumbling about 500 9mm cases so it is no where near the capacity they claim im sure it would collapse with the weight of the claimed capacity i was really hoping this would be better than a sidter on top of a bucket but it isnt ive had a lot of frankfort arsenal stuff over the years and this has been the most disappointing by far
8668,4,could be designed better i only ran one batch so far other reviews noted the lid leaks it does if you prewet the seal like you would an oil filter that stops the leaking main problem is the tub needs something inside to help toss the brass and media around otherwise it just slides at the bottom once settles this little set up needs minor owner modifications to work properly frankfort arsenal use to make really good products unfortunately over the years their qa has gone down i gave it four because the motor runs tub rotates and its at a good price point found it on sale for 70
8670,3,better than a slotted spoon but has flaws i had been scooping my brass out of tumbling media with a slotted spoon and that was quite cumbersome this is a better solution it gets the medium out in a few quick turns but theres issues first the blue tumbler doesnt stay open to load the brass in that well then when you close the lid and tumble media comes out of the various crevices and makes a little mess on the counter the latch is an odd black rubber piece that is not the easiest to open or close then once youre done tumbling and get the brass out you have to dump the media back into its original device that process spreads dust around overall its better than the slotted spoon approach but i could do without the media coming out of the crevices when tumbling
8672,3,nice kit buts needs a 20 check the torque specs on your scope mounts and red dots before purchasing i have a lots of gear that needs 20 inlbs and this kit doesnt have one ill admit its my fault for not checking what i have before purchasing but i assumed a set made specifically for firearms would have done their homework for example badger ordnance mounts need 20 inlbs for the scope ringsthese wrenches are nice and very convenient but im returning them because ill have to buy another torque wrench anyways
8675,4,this is a good bye top notch set great for range bag
8676,4,use with walnut gets hot under extended run fill it 13 walnut material and 13 brass dont bother trying to count the brass its the volume that matters you need 13 empty to make the tumbling work its job dont get greedythe motors get hot under extended run it may burn out in hot climates and extended useput on a timer to the power feed so you dont end up running it for hours and burn it out 20 mins is plenty enough to make the brass cleanfor best results use ultrasonic cleaner in conjunction with this tumbler use ultrasonic cleaner first to get the dirt out so walnut material lasts longer after first ultrasonic to make the resize easy and not make die dirty pop out the primer and resize the brass then clean again in ultrasonic before walnut to finish up the job dont forget to spray lube on brass before resize
8677,4,almost perfect first my concerns about the lack of a liner were not justified its not overly loud and it seems to tumble things well enough i replaced my hf tumbler with this one and i assure you the fa tumbler gets my brass cleaner same pins recipe just a cleaner outcome some of the primer pockets arent completely clean while others are spotless im guessing thats more run time than the tumbler its very easy to use and the lite is the right size for my needsthe only negative is the no screen end i bought the accessory version and to be honest it should be included it just makes getting the brass rinsed so much easier im sure they could add a screen at no additional cost a 2 increase at most it would be well worth the moneybottom line i recommend it just get the screen when you order it
8678,3,soft break first use still usable and will keep using this is an easy system with the filter screens but it is made of all plastic because of this when i went to close and latch the basket the 2 thin plastic us for a thick not very flexible rubber t latch from the other side of the basket snapped right off making it impossible to latch that being said the sphere does fit together very snug and stayed closed even without the latch in place so i will continue to use for now and see how it goes other than this no complaints
8679,4,nice product nice product got it on saleeasy to use
8680,3,internal tumbler case issue im sure the product does what its designed to do but in my opinion there is a manufacturing defect in the hinge area of the inside tumbler case one side of the hinge is supposed to link to the other side but it isnt possible to connect the two pieces without breaking off the stop points the reason is the case needs two more notches for the hinge to swing into when closing the case see photo theres two slots on the left side it needs two more on the right that arent there no problem since i can easily cut two more notches with my dremel tool but for those without this tool good luck getting the hinge to work
8681,4,very easy to use basically foolproof would like to see more inbetween weights offered
8682,3,okay for wet media too flimsy otherwise this unit is okay for separating the stainless pins used in wet tumbling the screens are a nice feature for that other than that however i find it too flimsy and difficult to use the case is extremely flexible think a tall dirty clothes hamper type of plastic because of this the closure cannot be simple snaps but have to be rubber catches that you pull over an extrusion and lock in placei already have another brand lyman which is superior when it comes to virtually everything except wet separation easir to open and close latch etc etcconclusion maybe if you are using it for wet media
8683,5,just awesome wheeler quality hi i do a lot of maintenance on my firearms i also own the wheeler digital fat wrench this is another wheeler home run i bought this tool because my right wrist has taken a lot of abuse through the years shooting magnum handguns in competition try an xp100 in 708 for a 40 round ihmsa matchso ive had issues cranking the digital wrench at higher settings this wrench with its thandle solved my issuefor inbetween torque settings ill just use the digital wrenchbtw i was a highly trained navy technician that used torque tools on nuclear weapons during my enlistmentron
8686,3,the separator is ok but it could be improved the separator is ok but it could be improved upon one problem is that the two halves of the rotating tumbler dont fit together very well another is that the rubber latch is difficult to fasten requiring a real effort to pull into place finally the extra ambidextrous handle adds needlessly to the width of the unit making it a little more difficult to store and how much effort could it take to turn the unit around if you want to crank it with your left hand
8690,5,something to love with the rising cost of living now a days its always good to try and do it yourself and these set of torque wrenches made it easier possible and doable i love this set they come in a variety of sizes from 15 inlbs all the way up to 65 inlbs i was able to mount a magnifier and a red dot on my ar riffle without worrying about it flying off and smacking me on the face also i mounted a red dot on my handgun and because i own the torque wrenches im able to occasionally check the red dots and magnifier to make sure the hardware doesnt back out without having to pay a gunsmith an additional fee for him to check hardware just installing those two red dots and magnifier ive already saved myself over 100 in gunsmithing fees i highly recommend this set of torque wrenches
8691,5,a great value depending on how much reloading you do these are a great value i load for 38 special and 45 acp mostly and this tumbler works great some reviewers have complained of leaks but i have none as long as the lid is on tight enough i can tumble 500 plus 45 acp cases at a time and that works well for me also i dont use any of the stainless pins i just add simple green some dish washing soap and vinegar and allow it all to tumble for about an hour or more and the cases come out plenty clean enough for reloading i also de prime the cases firstthis a pretty robust piece of equipment and im expectingand hoping to get many years of use out of itbased on my experience i would recommend this product
8693,5,essential tool for your range bag or home bench this is probably the 1 tool every gun owner should have along with a good set of drivers you dont need to be doing fancy gunsmithing simple things like mounting scopes and swapping stocks really benefit from proper torque when i used to tighten scope rings i was always paranoid about getting them too tight using the 15 inlb limiter i discovered most of mine were too loose dont screw up grandpas old rifle or your shiny new range toy trying to do it by feelthe included pouch is very nice the set has pretty much all the basic sizes youll encounter mounting optics or stocks quit carrying around the zillion or so allen wrenches you eventually accumulate and get this instead
8697,2,major dents at 100 yards so im plugging away at 100 yards using 223 placing shot on top of shot and when i go down range there were deep dents in the steel figured this was 38 ar500 it should hold i have walmart plates 38 that have held up for 7 years i deliberately bought name brand for reliability and couldnt be mor disappointed handled my hand guns at 25 yards so i gave it 2 stars maybe a 12 would have been better but i will never know
8698,5,best seriously wouldnt use anything els after using this so easy no setting the wrong torque and messing it up then causing threads to strip out anymore just pick up your desired torque lband allen head that conveniently comes with the kit and torque it down its very small way smaller than the pictures make it look and can fit just about anywhere u can not go wrong with this and i recently just had a guy put a scope on a rifle for me and he used one that u manually adjust the torque lb and i backed the screws out with two fingers practically fell out so i do all my scopes on my own now if u want something done right you have to do it yourself am i right do yourself a favor and pick this bad boy up and dont let someone els ruin your hunting trip 1010 would recommend
8699,5,shes a phatty i like the kit overall theres some bits i still needed so i just tossed those extras i purchased right in the pouch thats inside of the casei havent measured the final torque for accuracy but it feels close by hand the torque pieces allow the handle to completely turn 90 degrees with an audible click and you can definitely feel it when it does iti like it for what it is and the carrying case is a plus feels well made but i would have liked some extras holes to add other bit sizes as needed or to expand later onoverall i think its a great product for the money i would buy again if needed
8701,3,nice targets my review is more on the company i bought it from i ordered it but it never showed up i got a message the after i got a ready for shipment notification saying the package was damaged and undeliverable the next day when i looked the price went up considerably so i went to the local sporting goods store and bought the same target for the now same pricethe target at 150 yards will take whatever you throw at it 22250 223 308 3006 the only thing that happens is the paint comes off in big splatters get some bright spray paint to recoat it
8702,4,i cant believe the time and effort ive wasted without this this thing is not just a time saver it does the job faster and better than possible by hand my only complaint is that it is built just sturdy enough to get the job done a full load of pins and brass really put some pressure on the tub and cause some temporary warping that interferes with the hand cranks if mine fails i know i would go right out and buy another one its too bad though that this doesnt seem strong enough to be a lifetime purchase
8704,4,a real time saver but subpar construction after using this tool several times i find it does an excellent job in removing the stainless steel pins from the brass keep in mind the it doesnt remove 100 of the ss pins so be sure to always check the inside of your brass especially rifle brass before dropping your powder i found this tool to be a real time saver and easy to use sturdiness is why i only gave four stars if a full load of brass is added to the unit the handles start coming lose i highly recommend not to load too much brass per load time will tell how long this unit holds up even with its not so sturdy construction id still recommend this product to a friend
8706,4,muy bien ok todo bien segun lo adquirido
8709,4,well made durable needs a different sized square base and spring for some targets used a handful of days in the nevada desert works well with the 4 steel targets hung on them only downside be aware that the carriage bolt and spring that comes with this hanging system may be too small for the targets you are trying to hang if the square base of the carriage bolt does not secure the target cleanly go find the correct size and a replacement spring at home depot or lowes 45 would buy again in a heartbeat would just prefer some standardization in sizing of carriage bolts springs and square hole sizing to make matching this hanger to targets easier
8710,5,it works a simple machine that works like it was made to do
8714,5,a must have i bought the small one first and never regretted it i recently bought the big one just for larger loadsnow the lids are the same so that you can buy the screens or the strainer part also buy the tumbler with the box to separate pins from brass if you dont it will make it so much more timeconsuming and a hasslenote with tumbler and box if you fill the box with clean water and tumble the brass it helps remove all media and gets a great prerinse
8717,4,good value target good value target no issues holding up well
8718,5,durable this is working great highly recommend for separating pins from brass
8719,5,if you use ss media this is what you need to recover it i use the equivalent fa washing machine with ss media i usually use car wash and wax the cases come out clean as piei have a friend that goes belts and braces and deprimes the cases before cleaning that makes priming a bit more reliable but i am too lazy for thati also have the fa case drierthis means i can get my 2k cases ready for each weekly reloading session ready in a few hours it makes the whole process very much easier and enjoyable with the right toolsfa stuff last a lot longer and works a lot better than anything else on the market
8720,5,dont wait to buy one like i did this thing is awesome i had been hand separating my brass from the corn media in my dillon cv500 it sucked it took about 15 tedious minutes of hand picking out the pieces of brass i wondered how much time this would save me turns out pretty much all of it you have to be a bit careful when pouring the brassmedia into the basket and theres always a tiny bit that gets knocked out butthats it once its in the basket is closed and locked and the kid is on youre seconds away from having media free brass with 223 cases i spin it 20 times in one direction and then 20 times the other direction open it back up and theres my clean brass with no media in it i couldnt believe it the first time i tried it i could probably spin it less times buti guess i just like counting to 20 well worth the cost
8722,5,steel target these targets hold up great even slinging 10mm at them no complaints
8724,5,as described nice so far holding up to 762
8725,5,target set up shot several times handled it beautifully highly recomend
8730,1,fails to charge and operate after 6 months of use i used these for range work and hunting and after less than 6 months the case will not take a chargei have contacted caldwell directly with no response for two weeks since the inquiry i was told i could return them by amazon as long as i had the original packaging i threw that out two months ago thinking i was in the cleargood product for the most part when it wants to operate it works quite well i will be choosing a different brand in the future
8731,2,amazing customer service but having issues i have had issues with 3 pairs of the shadow pro earbuds all three charging cases stopped working completely the case will not charge the earbuds and will not charge itself have had issues with earbuds connecting to each other and connecting to phone the left earbuds seem to have more issues than the right earbuds the right earbud on the newest pair is the only piece working as of now but i have no way of charging it because the case doesnt work they were all from the same batch number that being said customer service has been 100 and always pleasant to deal with i have only used these for work to listen to music take calls and noise reduction while using a hammer drill never got them wet or dropped them and always kept clean 2 star for product only company support would get a full 5 star review
8732,2,could be good but i originally purchased these for use at the trap and skeet range i decided to try them at work cutting grass my right ear bud works however the volume is so quiet you really cant hear it i have tried all the recommended ways to fix it but nothing helps i also tired to contact the company to ask for assistance but i have only received a automated response asking for the same information i originally sent it has been over a week so i am not expecting a response now if they worked i would absolutely give them 5 stars
8734,2,ear buds good charging case bad i generally wait about a month to post any reviews to ensure i give the item a fair shot the ear buds worked right out of the box the noise cancelling was good and the amplification was great after using for a bit on the range and in the deer stand it was time to charge the case much to my chagrin the case did not take a charge rendering the earbuds useless i was wondering if the charging cord usb to usbc was bad so i purchased a replacement just in case further disappointment when the replacement cable did not solve the problem if the case worked i would give this item four or five stars i am a bit gunshy to purchase the same item again because of all the hassle of returning items
8740,3,these are ok in terms of hearing protection this is a decent set of in the ear hearing protection the battery life is great and the included casecharging station makes it even betterhowever the amount of hearing protection was insufficient for a long day at the range i found that my earsbrain were fatigued by the end of a 25 hour range session and i reverted back to my over the head cansthese will be a welcomed improvement as a backup set or for in the field hunting when cans are not as conducive to movement and small amounts of shooting they definitely perform better than my prior backups of just foam plugs however with that said theyre especially expensive as a backup at the full price likely the discounted price point is more aligned with the value youre going to get keep them around the 100 range and not the 200 range and i think most people would be happy with them
8741,4,were great while they worked had these for a year after using one day only the right bud works at all the charging case will not light up and the left bud seems to be completely dead attempted to contact support on their website and have not heard back after 2 weeks would love to buy again but will prob go for some other optionthey were pretty great with sound suppression and the audio quality and general use were niceupdate since i gave up on any replacement i cracked mine open the battery is on a connector so i unplugged that and waited a few seconds then plugged it back in they seem to be working again both buds and charging confirmed working it wasnt too hard and i did it with a small flat head screwdriver and it popped back together no problem if anyone else has the same issues as me this may help you
8745,5,these are awesome not having had any previous experience with caldwell electronic hearing protection i was somewhat skeptical about these hoping theyd connect to bluetooth well would cancel loud noise and hoped the hearthrough would work well so i figured id give them a try and worst case could send them back if they were junk but fortunately ive taken them on several dove hunts now and am happy that they work great they fit very well are very comfortable dont slip out of my ears the battery lasts a long time hook up quickly to bluetooth hearthrough works great and noise isolation works instantly to block off sounds when firing all that said i had hoped i would like them and after using them a few times i like them much more than i expected
8746,5,works good for everyday hearing protection my left ear was damaged so i dont have an auditory reflex so loud noises are uncomfortable nothing beats full over the ear muffs but they get hot sweaty in the yard these work great plus i get my phone calls music is not as loud as my airpods probably since they were designed to protect hearing the cut out circuit seems like its slower than my over the ears muffs but still works well give them a four for comfort because they do have foam pads that you have to compress and squeeze into your ear and that does cause some fatigue is it worth it yes i would buy them again
8749,1,very small the pictures make it look bigger than it is
8753,1,poor quality made in china product i dont generally write reviews but i was so looking forward to getting this item based upon reviews provided by others however when i opened the box which i might add appears to have been previously opened then closed back up the package i received contained only the target in a folded position nothing else the product is so poorly engineeredmanufactured that it barely stands on its own and collapses with the slighest touch all joints are extremely loose making it floppy the top reset target is not parallel with the bottom targets and lays back at a 45 angle when the bottom targets lean on it prior to resetting i intend to return it for a full credit and will revise this review if that does not go smoothly
8754,1,too small skip this product its so small its ridiculous just dont bother
8755,1,prone to tip due to bad support legs and the top target hangs crooked the top target hangs angled and so the bottom target doesnt stay in place when i hit them instead of hiding upwards they return back to their normal state because the top resetting post hangs in a crooked angleadditionallythe bottom support legs wont lock into place and shift up and down which makes the target unbalanced and prone to tipping i had to modify the support legs by adding a stew in order to prevent them from shifting overall not worth the money based on my own experience
8756,1,caldwell advertising for this product fails to mention one important caldwell advertising for this product fails to mention one important item not until you unpackage everything do you find a small note that states do not use full metal jacket ammo most of the ammo sold is full metal jacket full metal jacket ammo is target ammo which i cannot use with this caldwell resetting target i would not have purchased this had i known that important nugget of infowhile it is true that a number of these type of targets require s soft lead bullet i thought that full metal jacket would be ok since caldwell did not note this restriction in its advertising
8757,2,it doesnt function as it should but you can still shot it i was a bit disappointed the targets do not spin and lock into place so the reset feature is never an option i use this at 1020 yards with a 22lr handgun the stickers are also mostly gone after the first hit or two which i did expect they are just stickers it is as small as most 22 targets they about the size of a squirrels head i have it two stars because the plates have held up well to repeated hits and i still get that feedback sound from hitting the metal targets so i do use it often
8758,2,not to be used with bbs despite listing info and tiny instructions say not to use with bbs despite listing claims and buyer suggestion to purchase with bbs a kids bb gun will barely move the heavy steel targetsno way can they flip over the target and instructions say not to use closer than 75 feet good luck even seeing this tiny target at that distance and good luck reaching it with a red rydermight be ok with high powered air gun and with lead bbs do they even sell such a thing steel bbs will ricochet dangerously off the steel targets
8759,2,disappointed the picture makes it seem a lot bigger than it is only 10 wide top horizontal bar is 12 high at highest adjustment level very low profile so i put in on a picnic table to shoot at it also it says its for a air guns i have a crosman 760 pumpmaster when i would hit the targets at 10 to 15 feet away they did not flip out of the way to reset them with the top target the targets are made of heavy gauge steel and needs a lot more energy than my air rifle delivers to make it work as advertised i think it would work with a 22 caliber firearm perfectly or maybe an air gun that shoots more than 760 per second
